time_s,altitude_agl_m
47.17787528069744,2758.1609281921787
47.65736407766758,2746.069880100343
48.61634167160785,2721.909695971035
48.731384045738736,2719.013283414893
48.84642641986962,2716.1172819006315
48.96146879400051,2713.221689862819
49.19155354226228,2707.431717991269
49.421638290524044,2701.643337623693
49.65172303878581,2695.856519616588
50.20193910773248,2682.024371403524
50.752155176679146,2668.2008637325134
51.302371245625814,2654.3859774190914
51.85258731457248,2640.5797514695364
52.86950673508401,2615.085803638302
53.88642615559554,2589.622014706548
54.903345576107064,2564.188761251042
55.92026499661859,2538.786448417339
56.93718441713012,2513.4157033285182
57.489803104827935,2499.6420813406494
58.04242179252575,2485.8779078103785
58.59504048022357,2472.1231652445335
59.14765916792138,2458.3778533195546
59.799272059425,2442.1823411638106
60.45088495092862,2425.999849703386
61.102497842432236,2409.83028047952
61.68057050592447,2395.496321016307
62.06904420563027,2385.8692970908296
62.45751790533607,2376.2467278360996
62.84599160504187,2366.628563171854
63.234465304747665,2357.014772778885
63.622939004453464,2347.4053548236884
64.01141270415926,2337.8003266242895
64.76833760808475,2319.0980245397463
65.52526251201024,2300.4126831970448
66.28218741593574,2281.7444773696143
67.03911231986123,2263.093513306096
68.11157843549178,2236.6970564313974
69.18404455112233,2210.3351958554085
70.25651066675287,2184.007715561768
71.32897678238342,2157.7142581746807
71.87997141305472,2144.2185566613816
72.32579487190368,2133.3050335591665
72.77161833075264,2122.3969690137696
73.21744178960161,2111.4943781135144
73.66326524845057,2100.597343831603
74.21431288224156,2087.136162665178
74.76536051603254,2073.6837370907992
75.31640814982353,2060.240202081051
75.86745578361452,2046.8056630089486
76.42134140466256,2033.3111358249007
76.8643646695235,2022.5244017634186
77.30738793438444,2011.7438793207052
77.75041119924538,2000.9696550445537
78.19343446410632,1990.2017892941271
78.77253099813863,1976.1362899569076
79.35162753217095,1962.0818315022193
79.93072406620327,1948.0384775757843
80.51004549565867,1934.0008226097711
80.86480065711744,1925.410183278514
81.21955581857621,1916.8237016784628
81.57431098003498,1908.2413640529226
81.96854387677244,1898.708848273001
82.3627767735099,1889.1814942701126
82.75700967024737,1879.6593118562173
83.2983990264736,1866.5911917459944
83.83978838269984,1853.5328669534792
84.38117773892607,1840.4844058003646
84.9225670951523,1827.4458639772943
85.90446528684838,1803.8237223920846
86.88636347854445,1780.2341961654665
87.86826167024053,1756.6766361814302
88.42277705531228,1743.3864078691445
88.97729244038403,1730.1056789479492
89.53180782545579,1716.8343590175384
90.08632321052754,1703.5724296326537
90.66616888001224,1689.7146701328797
91.11448832354723,1679.0071943074406
91.56280776708223,1668.3056158581105
92.01112721061723,1657.6097555120648
92.45944665415223,1646.9194770212941
92.90776609768723,1636.234729467116
93.35608554122223,1625.5555400855824
94.1020192531229,1607.7994960959204
94.84795296502358,1590.059321213217
95.59388667692426,1572.335339975794
96.33982038882493,1554.6278049106297
97.4094254412502,1529.265696692309
98.47903049367548,1503.9379410547588
99.54863554610075,1478.6442316590537
100.61824059852603,1453.3831031707598
101.19507815584988,1439.7726483309973
101.77191571317374,1426.1710784158806
102.3487532704976,1412.5782444233464
103.06985654688818,1395.598011123852
103.79095982327875,1378.6311366479254
104.51206309966933,1361.6775144748262
104.98495777925439,1350.566777834075
105.45785245883944,1339.4622636444892
105.76314567326354,1332.2968737382653
106.06843888768763,1325.1343847529786
106.37373210211173,1317.9748889285995
106.9256050718974,1305.0406669607517
107.47747804168306,1292.1170663440596
108.02935101146872,1279.2045267053904
108.58122398125438,1266.3034064018293
109.53688756995642,1243.9904956457583
109.64727088468379,1241.4155169384553
109.75765419941116,1238.840995451961
109.86803751413854,1236.266932913884
109.97842082886591,1233.693326904407
110.15051728096185,1229.6817758994243
110.32261373305779,1225.671331927236
110.49471018515374,1221.6620081131096
110.66680663724968,1217.653828551465
111.08066439535531,1208.0197628810238
111.36827994551413,1201.3285420719742
111.65589549567295,1194.6407079337964
111.94351104583177,1187.9562680376766
112.23112659599059,1181.2752844832737
112.78712448328892,1168.3701530121946
113.34312237058725,1155.478719977625
113.89912025788558,1142.6014182475794
114.45511814518392,1129.7385070959845
114.56552182707316,1127.18605925473
114.6759255089624,1124.634173668633
114.78632919085163,1122.0828419394877
114.89673287274087,1119.5320571023424
115.11754023651936,1114.4321072906012
115.33834760029785,1109.3342885386942
115.55915496407634,1104.2385769910495
115.77996232785483,1099.1449577963058
116.7196589646486,1077.491170957851
117.65935560144237,1055.8754216387188
118.59905223823614,1034.2984215876277
119.53874887502991,1012.7605336995919
120.47844551182368,991.2621153779855
121.81709282802632,960.7050131304193
123.15574014422896,930.2280395754617
124.4943874604316,899.8302417709419
125.04670339976579,887.3112353282345
125.15716658763263,884.8090344058946
125.26762977549947,882.3073652390324
125.37809296336631,879.8062292546012
125.59901933909998,874.8055658882133
125.81994571483365,869.8070601603472
126.04087209056732,864.8107296167561
126.70528542375634,849.7980447563875
127.36969875694535,834.8056156178161
